verb,Levin_classes,,,
string,"spray/load(Verbs of Putting),butter(Verbs of Putting),pocket(Verbs of Putting),pit(Verbs of Removing),tape(Verbs of Combining and Attaching),",,,
strip,"wipe(Verbs of Removing),cheat(Verbs of Removing),",,,
stroke,"touch(Verbs of Contact: Touch Verbs),",,,
stub,"hurt(Verbs Involving the Body),",,,
stucco,"butter(Verbs of Putting),",,,
stud,"fill(Verbs of Putting),",,,
study,"learn(Learn Verbs),sight(Verbs of Perception),assessment(Verbs of Searching),",,,
stump,"amuse(Psych-Verbs),",,,
stun,"amuse(Psych-Verbs),",,,
stupefy,"amuse(Psych-Verbs),",,,
style,"create(Verbs of Creation and Transformation),dub(Verbs with Predicative Complements),",,,
submerge,"other change-of-state(Verbs of Change of State),",,,
submit,"contribute(Verbs of Change of Possession),",,,
subside,"other change-of-state(Verbs of Change of State),",,,
substitute,"exchange(Verbs of Change of Possession),",,,
subtract,"remove(Verbs of Removing),",,,
suck,"wipe(Verbs of Removing),chew(Verbs of Ingesting),",,,
suction,"wipe(Verbs of Removing),",,,
suffocate,"poison(Verbs of Killing),",,,
suffuse,"fill(Verbs of Putting),",,,
sugar,"butter(Verbs of Putting),",,,
suggest,"say(Verbs of Communication),reflexive appearance(Verbs of Appearance, Disappearance, and Occurrence),",,,
sulphur,"butter(Verbs of Putting),",,,
sunder,"disassemble(Verbs of Separating and Disassembling),",,,
supervene,"appear(Verbs of Appearance, Disappearance, and Occurrence),",,,
supply,"fulfilling(Verbs of Change of Possession),",,,
support,"admire(Psych-Verbs),contiguous location(Verbs of Existence),",,,
suppose,"declare(Verbs with Predicative Complements),",,,
surge,"calibratable change-of-state(Verbs of Change of State),appear(Verbs of Appearance, Disappearance, and Occurrence),",,,
surmount,"contiguous location(Verbs of Existence),",,,
surprise,"amuse(Psych-Verbs),",,,
surrender,"contribute(Verbs of Change of Possession),",,,
surround,"fill(Verbs of Putting),contiguous location(Verbs of Existence),",,,
survey,"sight(Verbs of Perception),investigate(Verbs of Searching),",,,
suspect,"conjecture(Verbs with Predicative Complements),",,,
suspend,"putting-in-spatial-config(Verbs of Putting),",,,
swab,"spray/load(Verbs of Putting),wipe(Verbs of Removing),",,,
swaddle,"fill(Verbs of Putting),",,,
swallow,"gobble(Verbs of Ingesting),",,,
swap,"exchange(Verbs of Change of Possession),",,,
swarm,"swarm(Verbs of Existence),",,,
swat,"swat(Verbs of Contact by Impact),",,,
swathe,"fill(Verbs of Putting),",,,
sweep,"funnel(Verbs of Putting),wipe(Verbs of Removing),",,,
sweeten,"other change-of-state(Verbs of Change of State),",,,
swell,"entity-specific change-of-state(Verbs of Change of State),",,,
swig,"gobble(Verbs of Ingesting),",,,
swill,"devour(Verbs of Ingesting),",,,
swim,"swarm(Verbs of Existence),",,,
swindle,"cheat(Verbs of Removing),",,,
swing,"roll(Verbs of Motion),",,,
swipe,"steal(Verbs of Removing),swat(Verbs of Contact by Impact),",,,
swirl,"shake(Verbs of Combining and Attaching),",,,
swoon,"marvel(Psych-Verbs),",,,
synthesize,"create(Verbs of Creation and Transformation),",,,
tack,"tape(Verbs of Combining and Attaching),",,,
tag,"butter(Verbs of Putting),illustrate(Image Creation Verbs),",,,
tail,"pit(Verbs of Removing),chase(Verbs of Motion),",,,
tailor,"captain(Verbs with Predicative Complements),",,,
taint,"fill(Verbs of Putting),",,,
take,"steal(Verbs of Removing),bring/take(Verbs of Sending and Carrying),performance(Verbs of Creation and Transformation),characterize(Verbs with Predicative Complements),cost(Measure Verbs),fit(Measure Verbs),",,,
talc,"braid(Verbs of Grooming and Bodily Care),",,,
tame,"other change-of-state(Verbs of Change of State),",,,
tamp,"hit(Verbs of Contact by Impact),",,,
tan,"other change-of-state(Verbs of Change of State),",,,
tantalize,"amuse(Psych-Verbs),",,,
tap,"throw(Verbs of Throwing),hit(Verbs of Contact by Impact),investigate(Verbs of Searching),",,,
tape,"tape(Verbs of Combining and Attaching),transcribe(Image Creation Verbs),",,,
taper,"other change-of-state(Verbs of Change of State),",,,
tar,"butter(Verbs of Putting),",,,
tarmac,"butter(Verbs of Putting),",,,
tarnish,"entity-specific change-of-state(Verbs of Change of State),",,,
tassel,"butter(Verbs of Putting),pit(Verbs of Removing),",,,
taste,"see(Verbs of Perception),stimulus-subject perception(Verbs of Perception),stalk(Verbs of Searching),",,,
tattoo,"image-impression(Image Creation Verbs),",,,
tauten,"other change-of-state(Verbs of Change of State),",,,
tax,"bill(Measure Verbs),",,,
taxi,"vehicle names(Verbs of Motion),",,,
teach,"message transfer(Verbs of Communication),",,,
team,"amalgamate(Verbs of Combining and Attaching),",,,
tear,"split(Verbs of Separating and Disassembling),break(Verbs of Change of State),",,,
tease,"amuse(Psych-Verbs),ferret(Verbs of Searching),braid(Verbs of Grooming and Bodily Care),",,,
teem,"swarm(Verbs of Existence),",,,
telecast,"instrument of communication(Verbs of Communication),",,,
telegraph,"instrument of communication(Verbs of Communication),",,,
telephone,"instrument of communication(Verbs of Communication),",,,
televise,"transcribe(Image Creation Verbs),",,,
tell,"message transfer(Verbs of Communication),tell(Verbs of Communication),",,,
tempt,"amuse(Psych-Verbs),",,,
tense,"other change-of-state(Verbs of Change of State),",,,
term,"dub(Verbs with Predicative Complements),",,,
terminate,"begin(Aspectual Verbs),",,,
terrify,"amuse(Psych-Verbs),",,,
terrorize,"amuse(Psych-Verbs),",,,
tether,"tape(Verbs of Combining and Attaching),",,,
thank,"judgment(Judgment Verbs),",,,
thatch,"butter(Verbs of Putting),",,,
thaw,"other change-of-state(Verbs of Change of State),",,,
thicken,"other change-of-state(Verbs of Change of State),",,,
thieve,"steal(Verbs of Removing),",,,
thin,"other change-of-state(Verbs of Change of State),",,,
think,"declare(Verbs with Predicative Complements),",,,
thirst,"long(Verbs of Desire),",,,
thrash,"spank(Verbs of Contact by Impact),",,,
threaten,"amuse(Psych-Verbs),",,,
thrill,"amuse(Psych-Verbs),marvel(Psych-Verbs),",,,
throng,"swarm(Verbs of Existence),",,,
throw,"throw(Verbs of Throwing),amuse(Psych-Verbs),",,,
thrust,"push/pull(Verbs of Exerting Force: Push/Pull Verbs),",,,
thud,"non-agentive impact(Verbs of Contact by Impact),",,,
thumb,"rummage(Verbs of Searching),",,,
thumbtack,"tape(Verbs of Combining and Attaching),",,,
thump,"hit(Verbs of Contact by Impact),",,,
thwack,"hit(Verbs of Contact by Impact),",,,
ticket,"butter(Verbs of Putting),",,,
tickle,"touch(Verbs of Contact: Touch Verbs),amuse(Psych-Verbs),",,,
tie,"tape(Verbs of Combining and Attaching),",,,
tighten,"other change-of-state(Verbs of Change of State),",,,
tile,"fill(Verbs of Putting),butter(Verbs of Putting),",,,
tilt,"other change-of-state(Verbs of Change of State),",,,
tin,"pocket(Verbs of Putting),",,,
tint,"color(Verbs of Coloring),",,,
tip,"throw(Verbs of Throwing),bill(Measure Verbs),",,,
tire,"amuse(Psych-Verbs),other change-of-state(Verbs of Change of State),",,,
titillate,"amuse(Psych-Verbs),",,,
toast,"preparing(Verbs of Creation and Transformation),judgment(Judgment Verbs),cook(Verbs of Change of State),",,,
tog,"dressing well(Verbs of Grooming and Bodily Care),",,,
tolerate,"admire(Psych-Verbs),",,,
toot,"sound emission(Verbs of Emission),",,,
top,"pit(Verbs of Removing),contiguous location(Verbs of Existence),",,,
topple,"other change-of-state(Verbs of Change of State),",,,
torment,"amuse(Psych-Verbs),",,,
toss,"throw(Verbs of Throwing),preparing(Verbs of Creation and Transformation),crane(Verbs Involving the Body),",,,
total,"amalgamate(Verbs of Combining and Attaching),register(Measure Verbs),",,,
tote,"carry(Verbs of Sending and Carrying),",,,
touch,"touch(Verbs of Contact: Touch Verbs),amuse(Psych-Verbs),contiguous location(Verbs of Existence),",,,
toughen,"other change-of-state(Verbs of Change of State),",,,
tow,"carry(Verbs of Sending and Carrying),",,,
towel,"wipe(Verbs of Removing),braid(Verbs of Grooming and Bodily Care),",,,
trace,"scribble(Image Creation Verbs),",,,
track,"stalk(Verbs of Searching),chase(Verbs of Motion),",,,
trade,"give(Verbs of Change of Possession),exchange(Verbs of Change of Possession),",,,
trail,"chase(Verbs of Motion),",,,
train,"characterize(Verbs with Predicative Complements),",,,
trammel,"tape(Verbs of Combining and Attaching),",,,
transcribe,"transcribe(Image Creation Verbs),",,,
transfer,"send(Verbs of Sending and Carrying),contribute(Verbs of Change of Possession),",,,
transform,"turn(Verbs of Creation and Transformation),",,,
transmute,"turn(Verbs of Creation and Transformation),",,,
transport,"send(Verbs of Sending and Carrying),amuse(Psych-Verbs),",,,
trap,"pocket(Verbs of Putting),",,,
trawl,"search(Verbs of Searching),",,,
treasure,"admire(Psych-Verbs),",,,
treat,"characterize(Verbs with Predicative Complements),",,,
tree,"pocket(Verbs of Putting),",,,
trill,"sound emission(Verbs of Emission),",,,
trim,"fill(Verbs of Putting),wipe(Verbs of Removing),braid(Verbs of Grooming and Bodily Care),",,,
triple,"other change-of-state(Verbs of Change of State),other change-of-state(Verbs of Change of State),",,,
troll,"search(Verbs of Searching),",,,
trouble,"amuse(Psych-Verbs),",,,
truck,"drive(Verbs of Sending and Carrying),",,,
truncheon,"spank(Verbs of Contact by Impact),",,,
trust,"fulfilling(Verbs of Change of Possession),admire(Psych-Verbs),",,,
try,"amuse(Psych-Verbs),",,,
tuck,"funnel(Verbs of Putting),",,,
tug,"carry(Verbs of Sending and Carrying),push/pull(Verbs of Exerting Force: Push/Pull Verbs),split(Verbs of Separating and Disassembling),",,,
tumble,"calibratable change-of-state(Verbs of Change of State),",,,
tunnel,"rummage(Verbs of Searching),",,,
turf,"butter(Verbs of Putting),",,,
turn,"turn(Verbs of Creation and Transformation),crane(Verbs Involving the Body),hurt(Verbs Involving the Body),roll(Verbs of Motion),",,,
tutor,"captain(Verbs with Predicative Complements),",,,
twiddle,"crane(Verbs Involving the Body),",,,
twirl,"coil(Verbs of Putting),knead(Verbs of Creation and Transformation),roll(Verbs of Motion),",,,
twist,"coil(Verbs of Putting),knead(Verbs of Creation and Transformation),hurt(Verbs Involving the Body),roll(Verbs of Motion),",,,
twitch,"crane(Verbs Involving the Body),",,,
type,"scribble(Image Creation Verbs),transcribe(Image Creation Verbs),",,,
ulcerate,"other change-of-state(Verbs of Change of State),",,,
umpire,"captain(Verbs with Predicative Complements),",,,
unbolt,"disassemble(Verbs of Separating and Disassembling),",,,
unbuckle,"disassemble(Verbs of Separating and Disassembling),",,,
unburden,"cheat(Verbs of Removing),",,,
unbutton,"disassemble(Verbs of Separating and Disassembling),",,,
unchain,"disassemble(Verbs of Separating and Disassembling),",,,
unclamp,"disassemble(Verbs of Separating and Disassembling),",,,
unclasp,"disassemble(Verbs of Separating and Disassembling),",,,
unclip,"disassemble(Verbs of Separating and Disassembling),",,,
undercharge,"bill(Measure Verbs),",,,
underlie,"contiguous location(Verbs of Existence),",,,
understudy,"captain(Verbs with Predicative Complements),",,,
unfasten,"disassemble(Verbs of Separating and Disassembling),",,,
unfold,"other change-of-state(Verbs of Change of State),",,,
unglue,"disassemble(Verbs of Separating and Disassembling),",,,
unhinge,"disassemble(Verbs of Separating and Disassembling),",,,
unhitch,"disassemble(Verbs of Separating and Disassembling),",,,
unhook,"disassemble(Verbs of Separating and Disassembling),",,,
unify,"amalgamate(Verbs of Combining and Attaching),",,,
unionize,"other change-of-state(Verbs of Change of State),",,,
unite,"amalgamate(Verbs of Combining and Attaching),",,,
unlace,"disassemble(Verbs of Separating and Disassembling),",,,
unlatch,"disassemble(Verbs of Separating and Disassembling),",,,
unleash,"disassemble(Verbs of Separating and Disassembling),",,,
unlock,"disassemble(Verbs of Separating and Disassembling),",,,
unnerve,"amuse(Psych-Verbs),",,,
unpeg,"disassemble(Verbs of Separating and Disassembling),",,,
unpin,"disassemble(Verbs of Separating and Disassembling),",,,
unscrew,"disassemble(Verbs of Separating and Disassembling),",,,
unsettle,"amuse(Psych-Verbs),",,,
unshackle,"disassemble(Verbs of Separating and Disassembling),",,,
unstaple,"disassemble(Verbs of Separating and Disassembling),",,,
unstitch,"disassemble(Verbs of Separating and Disassembling),",,,
untie,"disassemble(Verbs of Separating and Disassembling),",,,
unzip,"disassemble(Verbs of Separating and Disassembling),",,,
upbraid,"judgment(Judgment Verbs),",,,
uplift,"amuse(Psych-Verbs),",,,
uproot,"remove(Verbs of Removing),",,,
UPS,"send(Verbs of Sending and Carrying),",,,
upset,"amuse(Psych-Verbs),",,,
use,"characterize(Verbs with Predicative Complements),fit(Measure Verbs),",,,
usher,"captain(Verbs with Predicative Complements),",,,
vacuum,"wipe(Verbs of Removing),",,,
valet,"captain(Verbs with Predicative Complements),",,,
value,"characterize(Verbs with Predicative Complements),admire(Psych-Verbs),price(Measure Verbs),",,,
vaporize,"other change-of-state(Verbs of Change of State),",,,
varnish,"color(Verbs of Coloring),",,,
vary,"other change-of-state(Verbs of Change of State),calibratable change-of-state(Verbs of Change of State),",,,
veil,"fill(Verbs of Putting),butter(Verbs of Putting),",,,
vein,"fill(Verbs of Putting),pit(Verbs of Removing),",,,
veneer,"butter(Verbs of Putting),",,,
venerate,"admire(Psych-Verbs),",,,
vex,"amuse(Psych-Verbs),",,,
vibrate,"other change-of-state(Verbs of Change of State),",,,
victimize,"judgment(Judgment Verbs),",,,
view,"characterize(Verbs with Predicative Complements),sight(Verbs of Perception),",,,
vilify,"judgment(Judgment Verbs),",,,
visit,"meet(Verbs of Social Interaction),",,,
visualize,"characterize(Verbs with Predicative Complements),",,,
vitrify,"other change-of-state(Verbs of Change of State),",,,
void,"cheat(Verbs of Removing),",,,
volatilize,"other change-of-state(Verbs of Change of State),",,,
volunteer,"captain(Verbs with Predicative Complements),",,,
vote,"future-having(Verbs of Change of Possession),get(Verbs of Change of Possession),dub(Verbs with Predicative Complements),",,,
wad,"funnel(Verbs of Putting),knead(Verbs of Creation and Transformation),",,,
wag,"crane(Verbs Involving the Body),",,,
wager,"bill(Measure Verbs),",,,
waggle,"crane(Verbs Involving the Body),",,,
waken,"other change-of-state(Verbs of Change of State),",,,
wallop,"spank(Verbs of Contact by Impact),",,,
wallpaper,"butter(Verbs of Putting),",,,
wangle,"steal(Verbs of Removing),",,,
want,"appoint(Verbs with Predicative Complements),want(Verbs of Desire),",,,
warehouse,"pocket(Verbs of Putting),",,,
warm,"other change-of-state(Verbs of Change of State),",,,
warn,"advise(Verbs of Communication),",,,
warp,"other change-of-state(Verbs of Change of State),",,,
warrant,"declare(Verbs with Predicative Complements),",,,
wash,"wipe(Verbs of Removing),preparing(Verbs of Creation and Transformation),floss(Verbs of Grooming and Bodily Care),",,,
waste,"destroy(Destroy Verbs),",,,
watch,"sight(Verbs of Perception),search(Verbs of Searching),",,,
water,"butter(Verbs of Putting),",,,
wave,"braid(Verbs of Grooming and Bodily Care),",,,
wax,"butter(Verbs of Putting),appear(Verbs of Appearance, Disappearance, and Occurrence),",,,
weaken,"other change-of-state(Verbs of Change of State),",,,
wean,"cheat(Verbs of Removing),",,,
wear,"wipe(Verbs of Removing),simple dress(Verbs of Grooming and Bodily Care),",,,
weary,"amuse(Psych-Verbs),",,,
weasel,"steal(Verbs of Removing),",,,
weave,"build(Verbs of Creation and Transformation),",,,
wed,"amalgamate(Verbs of Combining and Attaching),",,,
wedge,"funnel(Verbs of Putting),",,,
weed,"wipe(Verbs of Removing),pit(Verbs of Removing),",,,
weigh,"register(Measure Verbs),",,,
welcome,"judgment(Judgment Verbs),",,,
weld,"shake(Verbs of Combining and Attaching),",,,
westernize,"other change-of-state(Verbs of Change of State),",,,
whack,"hit(Verbs of Contact by Impact),",,,
wheel,"drive(Verbs of Sending and Carrying),",,,
whip,"spank(Verbs of Contact by Impact),shake(Verbs of Combining and Attaching),knead(Verbs of Creation and Transformation),",,,
whirl,"coil(Verbs of Putting),roll(Verbs of Motion),",,,
whisk,"wipe(Verbs of Removing),spank(Verbs of Contact by Impact),shake(Verbs of Combining and Attaching),",,,
whistle,"performance(Verbs of Creation and Transformation),",,,
whiten,"other change-of-state(Verbs of Change of State),",,,
whitewash,"butter(Verbs of Putting),",,,
whittle,"build(Verbs of Creation and Transformation),",,,
widen,"other change-of-state(Verbs of Change of State),",,,
widow,"orphan(Verbs with Predicative Complements),",,,
wield,"hold(Hold and Keep Verbs),",,,
wiggle,"crane(Verbs Involving the Body),",,,
will,"future-having(Verbs of Change of Possession),",,,
wilt,"entity-specific change-of-state(Verbs of Change of State),",,,
win,"get(Verbs of Change of Possession),",,,
wind,"coil(Verbs of Putting),pit(Verbs of Removing),knead(Verbs of Creation and Transformation),roll(Verbs of Motion),",,,
winkle,"remove(Verbs of Removing),steal(Verbs of Removing),",,,
winnow,"wipe(Verbs of Removing),",,,
wipe,"funnel(Verbs of Putting),wipe(Verbs of Removing),",,,
wire,"drive(Verbs of Sending and Carrying),tape(Verbs of Combining and Attaching),instrument of communication(Verbs of Communication),",,,
wireless,"instrument of communication(Verbs of Communication),",,,
withdraw,"remove(Verbs of Removing),steal(Verbs of Removing),",,,
wither,"entity-specific change-of-state(Verbs of Change of State),",,,
witness,"see(Verbs of Perception),sight(Verbs of Perception),",,,
wolf,"gobble(Verbs of Ingesting),",,,
work,"knead(Verbs of Creation and Transformation),",,,
worm,"pit(Verbs of Removing),",,,
worry,"amuse(Psych-Verbs),marvel(Psych-Verbs),",,,
worsen,"other change-of-state(Verbs of Change of State),",,,
worship,"admire(Psych-Verbs),",,,
wound,"amuse(Psych-Verbs),",,,
wow,"amuse(Psych-Verbs),",,,
wrap,"spray/load(Verbs of Putting),",,,
wreathe,"fill(Verbs of Putting),butter(Verbs of Putting),",,,
wreck,"destroy(Destroy Verbs),",,,
wrench,"remove(Verbs of Removing),",,,
wrest,"steal(Verbs of Removing),",,,
wring,"funnel(Verbs of Putting),wipe(Verbs of Removing),crane(Verbs Involving the Body),",,,
wrinkle,"crane(Verbs Involving the Body),bend(Verbs of Change of State),",,,
write,"scribble(Image Creation Verbs),performance(Verbs of Creation and Transformation),message transfer(Verbs of Communication),",,,
yank,"push/pull(Verbs of Exerting Force: Push/Pull Verbs),split(Verbs of Separating and Disassembling),",,,
yearn,"long(Verbs of Desire),",,,
yellow,"other change-of-state(Verbs of Change of State),",,,
yield,"future-having(Verbs of Change of Possession),",,,
yoke,"butter(Verbs of Putting),tape(Verbs of Combining and Attaching),",,,
zest,"pit(Verbs of Removing),",,,
zip,"tape(Verbs of Combining and Attaching),",,,
zipcode,"butter(Verbs of Putting),",,,
